Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
09.09.25 07:15;09.09.25 07:30;1.119,72;625,37;84,93;1.150,63;447,01;24,52;-;2.751,50;1.086,25;2.610,75;981,25;332
09.09.25 07:30;09.09.25 07:45;1.114,83;617,46;103,55;1.228,36;715,63;24,35;-;2.749,75;1.087,50;2.604,50;953,75;330,75
09.09.25 07:45;09.09.25 08:00;1.113,05;596,15;125,85;1.283,79;1.023,08;24,24;-;2.750,50;1.083,50;2.598,75;839,75;331,5
09.09.25 08:00;09.09.25 08:15;1.095,31;528,51;119,87;1.304,26;1.348,46;24,29;-;2.754,00;1.072,25;2.575,00;731,5;321,75
09.09.25 08:15;09.09.25 08:30;1.085,69;506,03;127,36;1.296,08;1.672,62;24,15;-;2.753,75;1.063,00;2.567,75;656,5;315,5
09.09.25 08:30;09.09.25 08:45;1.074,38;520,37;167,02;1.256,78;1.993,45;24;-;2.751,75;1.063,00;2.566,25;633;315
09.09.25 08:45;09.09.25 09:00;1.068,81;536,12;164,15;1.213,76;2.293,24;24,04;-;2.711,75;1.063,50;2.558,25;468,25;314,25
09.09.25 09:00;09.09.25 09:15;1.029,23;543,6;165,79;1.174,67;2.588,72;24,1;-;2.557,25;1.059,25;2.461,00;387,25;315
09.09.25 09:15;09.09.25 09:30;1.017,10;567,45;195,13;1.099,72;2.922,63;23,76;-;2.498,25;1.062,75;2.412,50;320,75;314,25
09.09.25 09:30;09.09.25 09:45;1.009,29;565,13;210,08;1.009,33;3.254,60;23,72;-;2.317,25;1.063,50;2.395,75;193,25;314,75
09.09.25 09:45;09.09.25 10:00;1.006,14;547,98;234,95;958,24;3.515,85;23,72;-;2.229,75;1.070,25;2.348,75;187,5;313,75
09.09.25 10:00;09.09.25 10:15;962,67;574,3;175,59;941,18;3.653,86;23,71;-;2.064,50;1.067,25;2.348,75;702;310,75
09.09.25 10:15;09.09.25 10:30;949,66;591,27;175,69;872,33;3.905,90;23,7;-;2.039,75;1.053,75;2.339,00;450,25;311,25
09.09.25 10:30;09.09.25 10:45;935,18;576,8;189,76;819,68;4.248,94;23,7;-;2.047,25;1.035,50;2.322,75;349,5;326,25
09.09.25 10:45;09.09.25 11:00;931,39;537,56;204,7;791,53;4.511,43;23,61;-;2.054,25;1.033,50;2.331,00;304,5;329,5
09.09.25 11:00;09.09.25 11:15;916,74;595,56;209,42;742,99;4.751,71;23,63;-;2.041,75;1.028,50;2.300,25;379,75;330,25
09.09.25 11:15;09.09.25 11:30;907,87;590,49;207,96;697,43;4.978,90;23,79;-;2.096,25;1.026,00;2.302,00;191,75;330,25
09.09.25 11:30;09.09.25 11:45;887,69;522,37;199,37;675,61;5.158,02;23,96;-;2.121,50;1.022,50;2.292,00;124,5;334,75
09.09.25 11:45;09.09.25 12:00;879,98;539,01;202,3;663,55;5.300,62;24,1;-;2.130,25;1.020,50;2.257,00;83,25;338
09.09.25 12:00;09.09.25 12:15;858,24;494,23;234,73;682,57;5.417,04;24,17;-;2.112,50;1.015,25;2.181,25;86,25;338,25
09.09.25 12:15;09.09.25 12:30;864,56;521,99;264,45;736,68;5.465,63;24,12;-;2.132,25;1.004,75;2.175,75;74,5;338,75
09.09.25 12:30;09.09.25 12:45;867,72;520,01;243,92;798,85;5.496,80;24;-;2.143,00;989,75;2.164,25;78,75;338,25
09.09.25 12:45;09.09.25 13:00;866,98;490,72;205,88;861,94;5.500,98;23,93;-;2.147,50;978,75;2.160,00;74,75;338,5
09.09.25 13:00;09.09.25 13:15;866,63;498,62;194,62;899,13;5.491,38;23,81;-;2.131,00;983,5;2.148,75;120;338,25
09.09.25 13:15;09.09.25 13:30;874,7;501,66;182,73;916,71;5.445,24;23,97;-;2.131,75;984,25;2.140,75;123,5;337,25
09.09.25 13:30;09.09.25 13:45;828,19;471,49;183,36;916,8;5.402,79;24,03;-;2.120,25;1.003,75;2.151,00;88,5;337,5
09.09.25 13:45;09.09.25 14:00;827,67;438,87;201,34;907,76;5.281,60;23,74;-;2.096,00;993,75;2.159,25;75,5;338,25
09.09.25 14:00;09.09.25 14:15;829,12;478,24;188,35;880,2;5.188,47;23,52;-;2.109,00;966,5;2.156,75;96;321,75
09.09.25 14:15;09.09.25 14:30;831,53;492,98;186,93;854,41;4.999,97;23,82;-;2.147,00;959;2.136,25;183;322
09.09.25 14:30;09.09.25 14:45;832,46;548,61;194,56;821,56;4.767,96;23,94;-;2.188,25;963;2.131,75;196,75;322,75
09.09.25 14:45;09.09.25 15:00;835,31;541,15;198,42;815,06;4.582,69;23,99;-;2.209,50;962,75;2.149,00;230,25;322,5
09.09.25 15:00;09.09.25 15:15;837,34;482,7;184,52;802,3;4.404,58;24,22;-;2.247,00;968,25;2.192,00;84,25;323
09.09.25 15:15;09.09.25 15:30;840,59;516,91;205,62;811,62;4.209,10;24,23;-;2.266,00;963,5;2.199,50;80;322,5
09.09.25 15:30;09.09.25 15:45;843,61;531,88;256,34;819,06;3.997,36;24,44;-;2.296,50;964,25;2.231,25;73,25;321,5
09.09.25 15:45;09.09.25 16:00;846,97;529,93;298,32;851,42;3.797,33;24,74;-;2.361,25;973,25;2.224,00;71,75;321,75
09.09.25 16:00;09.09.25 16:15;873,2;496,98;340,58;872,36;3.594,86;24,68;-;2.501,00;984,75;2.162,75;71,75;320
09.09.25 16:15;09.09.25 16:30;883,77;490,18;395,96;888,37;3.312,70;24,6;-;2.554,00;989;2.130,50;71,25;320,75
09.09.25 16:30;09.09.25 16:45;889,26;506,07;406,52;888,45;3.053,09;24,68;-;2.632,25;1.003,50;2.112,50;71,75;319,75
09.09.25 16:45;09.09.25 17:00;902,22;524,1;407,26;892,61;2.752,04;24,79;-;2.702,25;1.032,25;2.178,50;76,25;320,25
09.09.25 17:00;09.09.25 17:15;937,94;499,85;441,54;891,56;2.440,67;24,85;-;2.739,50;1.055,00;2.348,75;72;330
09.09.25 17:15;09.09.25 17:30;962,71;505,77;492;883,11;2.142,47;25,16;-;2.748,00;1.078,00;2.424,50;75;331,25
09.09.25 17:30;09.09.25 17:45;991,2;566,06;516,14;894,16;1.837,18;24,85;-;2.741,75;1.093,00;2.535,75;175,75;331,5
09.09.25 17:45;09.09.25 18:00;1.012,61;562,83;505,45;874,13;1.529,85;24,66;-;2.739,50;1.107,25;2.605,50;239;348
09.09.25 18:00;09.09.25 18:15;1.061,37;580,65;515,31;848,57;1.227,47;24,67;-;2.724,00;1.122,25;2.740,00;396;373
09.09.25 18:15;09.09.25 18:30;1.084,17;565,09;485,56;821,38;953,75;24,71;-;2.731,25;1.125,25;2.781,00;611;383,75
09.09.25 18:30;09.09.25 18:45;1.104,88;588,13;495,06;807,32;705,24;24,74;-;2.731,75;1.125,25;2.815,00;1.030,50;418,5
09.09.25 18:45;09.09.25 19:00;1.118,42;604,22;513,88;765,19;482;24,84;-;2.738,25;1.127,00;2.836,00;1.035,25;418,5
09.09.25 19:00;09.09.25 19:15;1.122,61;585,66;530,59;743,19;287,57;25,13;-;2.739,00;1.124,50;2.867,75;1.050,00;418,25
09.09.25 19:15;09.09.25 19:30;1.130,54;590,9;545,71;761,2;136,12;25,15;-;2.742,25;1.121,75;2.869,25;1.053,00;418,5
09.09.25 19:30;09.09.25 19:45;1.132,93;600,31;523,33;784,68;53,31;25,17;-;2.755,75;1.123,50;2.870,75;1.037,50;418,5
09.09.25 19:45;09.09.25 20:00;1.133,16;570,98;521,19;785,33;26,79;25,18;-;2.755,00;1.124,00;2.868,75;997,5;419
09.09.25 20:00;09.09.25 20:15;1.130,18;554,48;522,47;798,29;19,21;25,19;-;2.768,25;1.120,25;2.841,00;1.006,75;419,75
09.09.25 20:15;09.09.25 20:30;1.126,63;551,33;528,01;867,97;11,05;25,34;-;2.778,75;1.118,75;2.840,50;954,5;391,25
09.09.25 20:30;09.09.25 20:45;1.120,49;586,12;495,81;921,69;7,85;25,44;-;2.782,75;1.119,25;2.825,50;949;373,5
09.09.25 20:45;09.09.25 21:00;1.100,15;582,36;486,56;993,4;7,56;25,47;-;2.781,50;1.121,75;2.747,00;744;372,75
09.09.25 21:00;09.09.25 21:15;1.063,80;531,48;472,49;1.058,09;4,48;25,54;-;2.778,75;1.117,00;2.560,50;410,75;360,5
09.09.25 21:15;09.09.25 21:30;1.054,67;491,53;454,54;1.123,61;2,59;25,61;-;2.775,00;1.107,75;2.424,75;207,25;340,75
09.09.25 21:30;09.09.25 21:45;1.045,10;450,03;385,83;1.169,00;2,41;25,67;-;2.737,75;1.082,50;2.299,00;178,25;337
09.09.25 21:45;09.09.25 22:00;1.032,44;471,6;363,48;1.176,84;2,24;25,68;-;2.690,75;1.064,75;2.260,75;70,5;335,5
09.09.25 22:00;09.09.25 22:15;995,82;535,59;366,07;1.098,55;2,19;25,68;-;2.689,00;1.049,75;2.254,50;78;333
09.09.25 22:15;09.09.25 22:30;988,82;542;372,47;1.083,80;2,03;25,71;-;2.693,00;990,5;2.205,00;93,25;331
09.09.25 22:30;09.09.25 22:45;983,09;486,82;377,04;1.081,45;1,99;25,76;-;2.706,75;997,25;2.183,00;70,5;332,25
09.09.25 22:45;09.09.25 23:00;977,91;447,34;397,34;1.054,48;1,96;25,81;-;2.712,00;995,25;2.171,75;9,25;332,25
09.09.25 23:00;09.09.25 23:15;946,66;455,51;371,81;1.025,10;1,95;25,8;-;2.705,50;993;2.130,00;18,5;321
09.09.25 23:15;09.09.25 23:30;942,24;446,4;395,89;1.024,09;1,95;25,82;-;2.700,75;995,25;2.088,75;3,5;321,25
09.09.25 23:30;09.09.25 23:45;934,89;440,39;427,68;1.004,74;1,76;25,77;-;2.713,75;979;2.077,00;5,25;321,25
09.09.25 23:45;10.09.25 00:00;929,01;438,48;462,99;936,92;3,86;25,85;-;2.709,50;964,25;2.058,75;4;319,5
10.09.25 00:00;10.09.25 00:15;901,18;434,6;481,02;846,7;1,23;25,95;-;2.680,75;966;2.052,75;4;328
10.09.25 00:15;10.09.25 00:30;896,04;439,27;493,28;771,43;1,25;25,9;-;2.646,50;952,5;2.052,75;3,5;342,5
10.09.25 00:30;10.09.25 00:45;890,48;439,69;494,43;714,31;1,32;25,93;-;2.650,25;946,5;2.055,25;3,75;344
10.09.25 00:45;10.09.25 01:00;888,8;417,59;471,83;665,09;1,27;25,94;-;2.638,25;949,25;2.037,50;3;346,25
10.09.25 01:00;10.09.25 01:15;880,5;439,59;460,84;639,2;1,29;26,02;-;2.551,25;952,5;2.038,75;2,75;346,25
10.09.25 01:15;10.09.25 01:30;880,13;438,8;467,92;641,38;1,19;25,99;-;2.472,75;955,25;2.037,25;2,75;345
10.09.25 01:30;10.09.25 01:45;877,78;442,05;478,95;618,97;1,28;25,87;-;2.421,00;954;2.035,50;2,75;344,25
10.09.25 01:45;10.09.25 02:00;876,55;433,39;486,68;581,29;1,29;25,95;-;2.425,00;955,25;2.036,75;5;345,25
10.09.25 02:00;10.09.25 02:15;868,2;420,59;453,07;538,39;1,23;26,03;-;2.417,00;955,75;2.035,25;2,25;327,5
10.09.25 02:15;10.09.25 02:30;868,48;416,05;427,73;506,41;1,28;25,98;-;2.419,00;952,25;2.032,00;2,25;328
10.09.25 02:30;10.09.25 02:45;868,35;415,56;391,49;464,95;1,4;25,96;-;2.419,75;952,75;2.031,50;2,25;327,75
10.09.25 02:45;10.09.25 03:00;870,72;415,35;384,84;425,29;1,35;25,99;-;2.415,25;955,5;2.030,25;2,25;327,5
10.09.25 03:00;10.09.25 03:15;868,36;441,83;373,6;399,98;1,35;26,01;-;2.423,50;955;2.025,25;2,25;329,5
10.09.25 03:15;10.09.25 03:30;870,88;445,07;355,64;387,41;1,39;26,05;-;2.432,50;943;2.026,00;2,25;329,75
10.09.25 03:30;10.09.25 03:45;871,98;444,58;336,4;393,37;1,4;26,14;-;2.509,50;944,25;2.031,00;2,25;328,75
10.09.25 03:45;10.09.25 04:00;871,43;438,97;325,36;408,48;1,4;26,09;-;2.594,75;945,5;2.037,50;2,25;330,25
10.09.25 04:00;10.09.25 04:15;877,75;426,35;324,41;405,87;1,54;26,07;-;2.685,50;945;2.071,25;3,25;328,25
10.09.25 04:15;10.09.25 04:30;880,99;423,3;322,85;408,39;1,31;26,08;-;2.701,75;944,75;2.073,25;2,5;327,75
10.09.25 04:30;10.09.25 04:45;881,24;427,05;314,89;415,51;1,36;26,17;-;2.702,75;945,5;2.076,00;2,25;327,5
10.09.25 04:45;10.09.25 05:00;883,21;435,71;300,81;397,93;1,39;26,14;-;2.705,50;944,75;2.101,00;2,5;327
10.09.25 05:00;10.09.25 05:15;902,56;458,14;305,15;402,61;1,79;26,04;-;2.718,75;959,75;2.157,00;4;326,25
10.09.25 05:15;10.09.25 05:30;908,13;447,32;303,66;407,03;1,84;26,04;-;2.729,25;960;2.182,25;2,25;324,75
10.09.25 05:30;10.09.25 05:45;918,82;432,82;303,22;404,36;2,03;25,82;-;2.724,75;984,25;2.204,00;4,5;326,5
10.09.25 05:45;10.09.25 06:00;940,1;468,19;304,19;408,53;2,24;25,49;-;2.720,25;994,75;2.241,75;40,75;327,25
10.09.25 06:00;10.09.25 06:15;986,98;476;292,91;398,28;2,32;25,39;-;2.727,00;999,25;2.345,50;121,25;322
10.09.25 06:15;10.09.25 06:30;1.013,02;502,37;281,93;403,43;3,1;25,28;-;2.787,50;1.001,00;2.392,00;440;321,25
10.09.25 06:30;10.09.25 06:45;1.029,90;548,99;293,87;394,94;8,21;25,19;-;2.807,00;1.001,75;2.399,75;681,5;322
10.09.25 06:45;10.09.25 07:00;1.040,96;557,09;300,17;420,77;40,53;25,19;-;2.807,25;1.004,50;2.435,50;888,5;322,75
10.09.25 07:00;10.09.25 07:15;1.060,51;560,87;291,01;440,67;130,45;24,93;-;2.804,00;1.007,75;2.472,75;1.179,00;320
10.09.25 07:15;10.09.25 07:30;1.066,36;579,59;288,58;435,25;284,37;24,9;-;2.801,00;1.009,00;2.487,00;1.177,75;320
10.09.25 07:30;10.09.25 07:45;1.069,03;574,35;282,59;422,7;496,52;24,95;-;2.801,75;1.007,75;2.491,50;1.159,25;319
10.09.25 07:45;10.09.25 08:00;1.070,55;536,01;288,2;423,41;745,42;24,7;-;2.786,50;1.006,00;2.480,75;1.139,50;320,25
10.09.25 08:00;10.09.25 08:15;1.055,58;515,8;282,59;404,97;1.026,21;24,24;-;2.735,75;995,75;2.454,50;957,25;320,5
10.09.25 08:15;10.09.25 08:30;1.053,94;522,18;281,81;379,19;1.312,93;23,62;-;2.737,25;990;2.455,50;961,25;319
10.09.25 08:30;10.09.25 08:45;1.043,28;513,4;271,01;329,18;1.618,63;23,43;-;2.721,75;988,5;2.451,25;775,5;320,75
10.09.25 08:45;10.09.25 09:00;1.031,52;515,53;259,9;273,97;1.955,10;21,91;-;2.638,00;983,75;2.447,00;678,5;321,75
10.09.25 09:00;10.09.25 09:15;998,5;512,75;247,06;228,05;2.280,62;18,43;-;2.473,50;965,75;2.433,00;680,5;325,5
10.09.25 09:15;10.09.25 09:30;988,36;510,15;212,24;200,41;2.654,19;18,63;-;2.416,00;961,25;2.412,50;576,25;339,25
10.09.25 09:30;10.09.25 09:45;977,61;499,06;177,31;180,95;3.011,68;18,72;-;2.423,00;958,25;2.398,00;318,75;339,75
10.09.25 09:45;10.09.25 10:00;976,37;451,76;159,93;171,38;3.336,18;18,92;-;2.429,50;958;2.365,00;186,75;338,75
10.09.25 10:00;10.09.25 10:15;930,83;485,98;167,06;169,1;3.572,94;18,88;-;2.383,00;959,75;2.311,50;331,5;335,25
10.09.25 10:15;10.09.25 10:30;912,2;501,3;164,71;165,93;3.817,46;18,71;-;2.389,50;945,25;2.270,75;295,5;335,5
10.09.25 10:30;10.09.25 10:45;904,59;452,54;178,05;157,7;4.034,01;18,73;-;2.378,25;927;2.266,25;142,75;334,75
10.09.25 10:45;10.09.25 11:00;899,81;420,26;205,59;151,98;4.221,50;19,04;-;2.393,50;922;2.248,00;66,75;332,5
10.09.25 11:00;10.09.25 11:15;884,64;501,8;230,12;151,76;4.429,19;19,22;-;2.370,50;925;2.190,50;451;332,75
10.09.25 11:15;10.09.25 11:30;880,48;515,84;235,83;157,77;4.586,01;19,21;-;2.424,00;925,75;2.174,25;254,25;332,25
10.09.25 11:30;10.09.25 11:45;877,9;476,11;234,38;156,19;4.705,09;19,25;-;2.416,25;925,5;2.170,25;209;332,5
10.09.25 11:45;10.09.25 12:00;874,6;491,33;208,3;177,56;4.846,22;19,11;-;2.395,25;936,75;2.147,50;151,75;334,5
10.09.25 12:00;10.09.25 12:15;853,65;424,32;210,52;193,01;5.011,45;19,26;-;2.427,25;957,5;2.036,75;82,5;335,25
10.09.25 12:15;10.09.25 12:30;846,76;414,15;220,19;208,86;5.137,65;19,45;-;2.435,25;962;1.973,00;41,25;335
10.09.25 12:30;10.09.25 12:45;842,88;411,23;225,71;237,01;5.215,97;19,38;-;2.454,75;965,25;1.961,50;36,75;334,5
10.09.25 12:45;10.09.25 13:00;839,39;407,39;240,34;274,21;5.189,32;19,47;-;2.485,50;962,75;1.953,25;17;334
10.09.25 13:00;10.09.25 13:15;834,45;446,52;250,16;301,84;5.208,70;19,49;-;2.557,25;964,75;1.967,75;79,5;318,25
10.09.25 13:15;10.09.25 13:30;837,21;413,94;244,99;321,17;5.270,40;19,18;-;2.527,75;974,75;1.972,50;13,25;316,5
10.09.25 13:30;10.09.25 13:45;835,45;403,61;230,5;337,65;5.252,76;19,4;-;2.502,75;995,25;1.960,50;14,5;316,25
10.09.25 13:45;10.09.25 14:00;830,83;403,66;213,08;355,34;5.200,58;21,35;-;2.475,00;990;1.930,75;11,75;316,75
10.09.25 14:00;10.09.25 14:15;829,24;415,29;222,06;388,11;5.095,26;24,52;-;2.564,50;997;1.939,50;16,75;318,5
10.09.25 14:15;10.09.25 14:30;821,82;428,92;245,07;409,4;5.019,88;24,7;-;2.609,25;987;1.957,75;26,5;318,75
10.09.25 14:30;10.09.25 14:45;826,36;410,23;276,22;437,71;4.952,10;24,68;-;2.614,75;938,5;1.951,75;13,75;319,75
10.09.25 14:45;10.09.25 15:00;830,73;419,36;304,59;460,6;4.865,44;24,84;-;2.612,75;909,25;1.915,25;17,5;319,75
10.09.25 15:00;10.09.25 15:15;836,88;429,88;329,7;474,31;4.694,88;25,4;-;2.617,00;914,5;1.900,75;13;323
10.09.25 15:15;10.09.25 15:30;843,15;428,72;336,5;481,19;4.600,37;25,55;-;2.622,25;919,75;1.898,25;13,75;327
10.09.25 15:30;10.09.25 15:45;845,66;430,58;319,03;502,22;4.410,71;25,45;-;2.637,50;915;1.877,50;28,5;328,5
10.09.25 15:45;10.09.25 16:00;851,94;426,24;295,74;523,76;4.200,02;25,46;-;2.647,25;914;1.893,50;31,5;322
10.09.25 16:00;10.09.25 16:15;877,87;433,81;292,65;530,41;3.952,12;25,5;-;2.674,50;909,5;1.961,75;34,75;318
10.09.25 16:15;10.09.25 16:30;888,64;418,47;291,57;542,47;3.751,67;25,73;-;2.689,00;946;2.004,00;51,5;316,5
10.09.25 16:30;10.09.25 16:45;901,95;415,65;289,63;549,55;3.479,18;25,66;-;2.677,00;982,5;2.048,00;47;318,25
10.09.25 16:45;10.09.25 17:00;920,93;420,08;280,84;561,66;3.221,52;25,63;-;2.683,50;1.033,75;2.120,50;48,25;318,25
10.09.25 17:00;10.09.25 17:15;962,37;431,54;303,89;556,58;2.926,05;25,61;-;2.680,00;1.061,00;2.178,25;74,75;320
10.09.25 17:15;10.09.25 17:30;982,63;463,15;314,73;539,08;2.597,87;25,39;-;2.682,25;1.071,75;2.242,25;133,5;319,75
10.09.25 17:30;10.09.25 17:45;1.008,19;475,98;318,12;513,33;2.244,07;25,46;-;2.684,25;1.094,00;2.284,50;413,5;325,5
10.09.25 17:45;10.09.25 18:00;1.021,56;499,88;332,22;500,12;1.906,18;25,46;-;2.719,75;1.100,75;2.332,75;613,5;340,5
10.09.25 18:00;10.09.25 18:15;1.058,77;470,33;315,55;503,16;1.557,59;25,4;-;2.767,00;1.104,50;2.363,75;456,5;349,25
10.09.25 18:15;10.09.25 18:30;1.079,68;491,39;349,93;500,25;1.204,50;25,42;-;2.775,75;1.101,75;2.377,75;523,75;352,25
10.09.25 18:30;10.09.25 18:45;1.095,80;505,92;417,92;501,24;885,94;25,46;-;2.771,50;1.084,25;2.420,50;881;352,5
10.09.25 18:45;10.09.25 19:00;1.107,09;518,08;376,69;477,22;601,69;25,48;-;2.771,25;1.073,50;2.437,00;1.022,50;352
10.09.25 19:00;10.09.25 19:15;1.119,74;532,47;364,57;480,51;362,1;25,55;-;2.773,25;1.090,25;2.469,75;1.122,50;351
10.09.25 19:15;10.09.25 19:30;1.123,26;528,83;381,45;544,86;178,35;25,45;-;2.780,75;1.130,25;2.455,50;1.084,00;340
10.09.25 19:30;10.09.25 19:45;1.124,56;528,62;386,56;637,17;70,28;25,33;-;2.783,25;1.154,25;2.424,50;1.129,00;327,75
10.09.25 19:45;10.09.25 20:00;1.124,05;530,8;415,82;644,84;38,24;25,43;-;2.787,50;1.159,25;2.406,50;1.148,75;326,5
10.09.25 20:00;10.09.25 20:15;1.118,49;552,25;472,53;631,66;27,47;25,56;-;2.794,00;1.162,25;2.378,75;1.135,00;325
10.09.25 20:15;10.09.25 20:30;1.111,36;517,59;526,58;763,48;11,44;25,51;-;2.794,00;1.163,00;2.354,50;1.019,50;325,5
10.09.25 20:30;10.09.25 20:45;1.103,71;490,33;553,12;929,58;8,79;25,39;-;2.786,75;1.165,25;2.341,50;835,5;321,75
10.09.25 20:45;10.09.25 21:00;1.094,44;479,97;587,7;1.079,89;5,92;25,02;-;2.711,00;1.158,50;2.317,75;523,25;319,75
10.09.25 21:00;10.09.25 21:15;1.063,00;472,98;596,03;1.198,48;3,66;25,09;-;2.664,50;1.114,25;2.216,75;404,5;320
10.09.25 21:15;10.09.25 21:30;1.055,14;466,59;609,43;1.382,77;2,77;25,18;-;2.655,25;1.053,25;2.192,50;149,25;324
10.09.25 21:30;10.09.25 21:45;1.037,01;424,79;605,72;1.535,61;2,57;25,3;-;2.666,75;960,5;2.162,25;43,75;322
10.09.25 21:45;10.09.25 22:00;1.025,74;433,1;629,1;1.719,44;2,43;25,49;-;2.648,25;876,25;2.094,50;25,25;320,5
10.09.25 22:00;10.09.25 22:15;994,97;483,18;641,4;1.825,44;6,32;25,5;-;2.650,25;836,25;2.104,25;182,25;319,75
10.09.25 22:15;10.09.25 22:30;987,19;452,4;706,06;2.002,06;2,13;25,73;-;2.633,75;785,5;2.027,75;107;322
10.09.25 22:30;10.09.25 22:45;976,49;442,06;746,92;2.135,07;1,78;25,64;-;2.584,25;765;1.898,00;52;321,5
10.09.25 22:45;10.09.25 23:00;967,35;440,1;741,99;2.250,53;1,79;25,54;-;2.463,50;745,5;1.794,00;34,5;323
10.09.25 23:00;10.09.25 23:15;943,92;439,93;674,5;2.334,14;1,87;25,61;-;2.411,00;599,75;1.761,00;84,75;321,75
10.09.25 23:15;10.09.25 23:30;939,18;438,02;666,63;2.442,70;1,84;25,5;-;2.381,75;597,5;1.665,25;112,5;325,25
10.09.25 23:30;10.09.25 23:45;935,72;437,75;699,82;2.531,67;1,5;25,53;-;2.370,75;575,75;1.587,75;86,25;324,75
10.09.25 23:45;11.09.25 00:00;933,03;421,04;707,12;2.642,82;1,89;25,6;-;2.303,25;527,5;1.495,50;33;323,25
11.09.25 00:00;11.09.25 00:15;911,92;429,44;889,9;2.716,10;2,07;26,06;-;2.246,50;480,5;1.400,75;79,5;322,75
11.09.25 00:15;11.09.25 00:30;905,17;410,31;1.022,57;2.792,60;2,03;26,25;-;2.191,75;459,75;1.257,75;5;342,75
11.09.25 00:30;11.09.25 00:45;899,35;410,64;1.051,28;2.822,57;2,28;26,38;-;2.055,50;435;1.209,00;3,5;343,25
11.09.25 00:45;11.09.25 01:00;898,7;418,82;1.148,94;2.806,90;2,35;26,4;-;1.950,75;408,75;1.182,50;5,5;342,25
11.09.25 01:00;11.09.25 01:15;888,48;421,48;1.197,59;2.818,31;2,09;26,27;-;1.907,25;376,75;1.115,00;5,75;340,75
11.09.25 01:15;11.09.25 01:30;887,38;406,07;1.239,14;2.878,20;2,09;26,15;-;1.910,75;334,5;1.046,25;2,75;340,75
11.09.25 01:30;11.09.25 01:45;888,46;404,61;1.254,74;2.948,57;2,17;26;-;1.925,50;327;1.014,25;2,75;344,75
11.09.25 01:45;11.09.25 02:00;887,44;404,8;1.245,16;3.006,61;2,1;25,92;-;1.907,25;330,75;1.008,75;2,75;345,75
11.09.25 02:00;11.09.25 02:15;880,06;406,51;1.242,59;3.022,13;1,93;25,84;-;1.803,00;333,25;1.042,50;2,75;345,5
11.09.25 02:15;11.09.25 02:30;880,25;405,63;1.266,50;3.078,67;2,06;26,04;-;1.743,25;329,5;1.041,75;2,75;350,5
11.09.25 02:30;11.09.25 02:45;880,54;412,8;1.218,61;3.132,43;2,46;26,12;-;1.722,00;323;1.047,00;6,5;355,75
11.09.25 02:45;11.09.25 03:00;877,37;410,93;1.216,03;3.205,45;1,84;26,03;-;1.720,25;307,5;1.067,25;0,5;356,5
11.09.25 03:00;11.09.25 03:15;873,3;412,68;1.201,92;3.287,75;2,26;26,01;-;1.692,00;305,75;1.083,25;0,25;355,75
11.09.25 03:15;11.09.25 03:30;872,46;411,5;1.195,69;3.349,34;2,36;26,08;-;1.686,00;307;1.086,50;0,25;355,25
11.09.25 03:30;11.09.25 03:45;870,84;411,25;1.175,66;3.407,30;2,18;26,05;-;1.689,25;306,5;1.081,75;0,25;361,75
11.09.25 03:45;11.09.25 04:00;872,18;416,7;1.151,49;3.416,89;1,99;26,05;-;1.699,50;310,25;1.081,00;2,75;358,75
11.09.25 04:00;11.09.25 04:15;880,32;412,48;1.157,85;3.392,52;1,71;26,02;-;1.715,75;319,5;1.079,00;12,75;355,75
11.09.25 04:15;11.09.25 04:30;885,74;416,8;1.151,78;3.415,12;1,78;25,9;-;1.709,00;325;1.081,25;16;358
11.09.25 04:30;11.09.25 04:45;885,87;423,62;1.127,31;3.446,17;1,9;25,82;-;1.721,75;322,75;1.086,50;13,75;354
11.09.25 04:45;11.09.25 05:00;891,81;430,14;1.117,07;3.514,17;2,88;25,84;-;1.763,50;323,75;1.112,50;15,5;354
11.09.25 05:00;11.09.25 05:15;911,12;417,22;1.039,00;3.588,05;2,03;25,47;-;1.851,75;325,5;1.161,50;17;350,5
11.09.25 05:15;11.09.25 05:30;919,21;423,01;1.070,72;3.634,90;1,95;25,37;-;1.894,25;328,75;1.185,00;12,25;353,5
11.09.25 05:30;11.09.25 05:45;930,41;417,65;1.133,30;3.662,93;2,04;25,45;-;1.919,75;344;1.187,25;55,5;354,75
11.09.25 05:45;11.09.25 06:00;941,71;431,71;1.192,63;3.744,74;2,06;25,93;-;2.074,75;349;1.219,00;75,5;350,25
11.09.25 06:00;11.09.25 06:15;994,04;429,43;1.279,63;3.926,98;2,42;25,92;-;2.304,50;359,5;1.351,25;290,5;350
11.09.25 06:15;11.09.25 06:30;1.023,37;424,91;1.284,39;3.983,39;5,66;25,42;-;2.430,00;364,25;1.391,25;252,5;353,75
11.09.25 06:30;11.09.25 06:45;1.034,57;431,59;1.348,38;4.005,10;6,99;25,39;-;2.478,50;371,5;1.402,75;471,75;356,75
