Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
09.12.2025 15:30;09.12.2025 15:45;116,60;105,47;95,60;105,64;116,60;23,10;102,95;99,00;127,61;121,71;112,91;128,18;126,91;-;118,17;129,64;126,70
09.12.2025 15:45;09.12.2025 16:00;113,91;109,97;93,11;104,66;113,91;12,70;102,38;98,60;142,91;147,19;110,32;128,18;155,67;-;121,00;147,76;149,32
09.12.2025 16:00;09.12.2025 16:15;105,46;100,62;90,70;93,53;105,46;23,25;90,60;86,92;122,19;140,50;102,11;130,71;120,90;-;121,74;126,72;128,08
09.12.2025 16:15;09.12.2025 16:30;110,79;107,15;99,27;95,73;110,78;31,50;92,03;88,04;131,87;159,99;107,25;130,71;131,51;-;130,72;137,64;140,91
09.12.2025 16:30;09.12.2025 16:45;109,95;109,86;98,79;97,69;109,95;35,94;94,68;90,85;136,21;165,65;106,46;130,71;141,50;-;133,23;142,55;147,35
09.12.2025 16:45;09.12.2025 17:00;107,00;112,78;96,17;99,46;107,00;40,99;97,60;94,11;142,92;167,57;103,63;130,71;160,37;-;134,31;149,73;156,40
09.12.2025 17:00;09.12.2025 17:15;105,17;106,04;90,09;97,01;105,17;29,52;97,01;94,31;137,58;122,74;101,87;131,07;160,03;-;134,86;140,86;143,09
09.12.2025 17:15;09.12.2025 17:30;104,78;106,98;92,81;98,17;104,78;46,94;98,17;95,28;134,86;133,18;101,50;131,07;139,99;-;134,86;135,56;136,89
09.12.2025 17:30;09.12.2025 17:45;106,25;107,75;95,28;100,13;106,25;55,11;100,13;97,25;132,94;134,19;102,93;131,07;129,99;-;132,08;132,52;133,41
09.12.2025 17:45;09.12.2025 18:00;102,07;104,83;94,08;95,36;102,07;62,41;95,36;92,62;133,31;117,97;98,87;131,07;129,99;-;126,60;129,87;129,11
09.12.2025 18:00;09.12.2025 18:15;101,72;105,51;91,00;95,72;101,72;46,09;95,72;92,97;130,40;126,93;99,28;129,79;151,00;-;130,40;133,77;136,09
09.12.2025 18:15;09.12.2025 18:30;97,71;103,63;91,58;90,14;97,72;59,36;90,14;87,54;129,20;136,03;96,42;129,79;132,00;-;129,20;129,90;132,85
09.12.2025 18:30;09.12.2025 18:45;101,85;106,35;100,00;88,06;99,16;66,00;88,06;85,53;131,20;142,57;99,45;129,79;140,00;-;131,20;133,95;137,74
09.12.2025 18:45;09.12.2025 19:00;86,36;102,47;88,17;82,50;85,81;80,34;82,50;81,90;129,20;143,72;86,28;129,79;137,00;-;129,20;131,21;141,50
09.12.2025 19:00;09.12.2025 19:15;95,90;103,27;88,70;88,02;93,36;63,78;88,02;83,15;134,32;138,16;93,63;129,79;135,00;-;134,32;134,32;140,38
09.12.2025 19:15;09.12.2025 19:30;86,65;101,38;84,81;83,34;84,19;75,79;83,34;78,89;139,00;137,04;84,62;129,79;134,33;-;139,00;139,00;155,10
09.12.2025 19:30;09.12.2025 19:45;81,11;94,59;76,73;75,89;78,83;56,02;78,10;75,59;130,00;128,21;79,21;129,79;132,08;-;130,00;130,00;140,46
09.12.2025 19:45;09.12.2025 20:00;76,75;90,90;74,51;74,54;74,90;65,64;74,54;72,97;126,31;113,17;74,91;129,79;118,59;-;120,00;120,00;122,34
09.12.2025 20:00;09.12.2025 20:15;96,06;100,74;88,77;83,61;83,61;60,30;91,38;77,47;139,98;138,31;83,57;125,29;135,85;-;139,98;139,98;149,99
09.12.2025 20:15;09.12.2025 20:30;82,99;92,64;76,13;78,59;78,59;49,39;78,59;74,23;126,61;130,34;78,56;125,29;122,70;-;124,59;124,59;128,29
09.12.2025 20:30;09.12.2025 20:45;79,55;85,38;70,06;72,57;72,57;41,10;73,05;72,57;127,11;108,25;72,57;125,29;104,00;-;118,17;118,17;116,76
09.12.2025 20:45;09.12.2025 21:00;76,08;83,34;67,54;70,26;71,96;41,05;70,26;71,97;120,00;107,74;71,96;125,29;98,69;-;120,00;112,44;111,91
09.12.2025 21:00;09.12.2025 21:15;93,47;84,52;73,49;74,22;72,52;10,42;81,12;72,36;132,94;107,77;72,36;123,00;109,52;-;127,25;127,25;127,45
09.12.2025 21:15;09.12.2025 21:30;81,16;81,53;66,61;71,87;70,63;20,64;71,87;69,77;125,74;106,01;70,69;123,00;100,00;-;122,84;122,84;134,55
09.12.2025 21:30;09.12.2025 21:45;75,83;76,63;59,17;65,29;66,53;6,53;65,29;66,54;123,01;103,51;66,53;123,00;97,51;-;117,32;117,32;121,22
09.12.2025 21:45;09.12.2025 22:00;66,96;73,82;54,49;63,47;65,09;15,95;58,81;65,10;113,43;97,48;65,09;123,00;90,08;-;112,76;105,39;103,81
09.12.2025 22:00;09.12.2025 22:15;82,46;77,77;63,64;66,63;65,00;0,00;71,49;65,00;120,32;117,45;65,00;116,40;104,51;-;117,40;117,40;116,59
09.12.2025 22:15;09.12.2025 22:30;77,93;74,53;60,00;64,34;64,34;0,93;67,27;64,34;116,40;103,99;64,34;116,40;97,46;-;116,40;112,22;111,88
09.12.2025 22:30;09.12.2025 22:45;69,88;74,09;57,62;62,12;62,12;18,62;62,12;62,13;115,67;102,44;62,12;116,40;93,61;-;115,67;108,54;107,35
09.12.2025 22:45;09.12.2025 23:00;63,06;70,37;55,20;57,29;58,35;34,52;57,29;58,35;112,80;81,46;58,35;116,40;84,06;-;115,67;101,28;98,42
09.12.2025 23:00;09.12.2025 23:15;66,62;67,76;51,65;56,80;55,36;6,54;56,86;56,32;126,39;84,08;55,32;109,25;86,74;-;115,67;103,62;99,44
09.12.2025 23:15;09.12.2025 23:30;59,14;64,03;47,33;51,18;49,75;11,65;51,42;54,14;107,54;97,80;49,59;109,25;74,73;-;107,54;90,41;90,88
09.12.2025 23:30;09.12.2025 23:45;52,60;60,54;41,58;44,96;43,41;9,13;45,23;51,02;105,33;103,04;43,13;109,25;69,81;-;105,33;85,39;84,00
09.12.2025 23:45;10.12.2025 00:00;43,32;58,70;38,40;39,07;37,46;26,72;39,34;47,19;98,73;112,48;37,11;109,25;59,90;-;101,84;77,87;82,38
10.12.2025 00:00;10.12.2025 00:15;54,31;66,13;51,30;51,40;48,47;46,58;51,40;48,16;98,49;106,74;47,74;104,00;73,13;-;112,49;87,44;85,00
10.12.2025 00:15;10.12.2025 00:30;50,51;64,68;46,21;46,59;49,33;38,17;46,64;50,93;103,01;104,37;49,29;104,00;72,90;-;111,74;90,00;87,01
10.12.2025 00:30;10.12.2025 00:45;41,06;58,50;36,65;37,02;37,20;27,73;36,97;46,13;103,48;103,42;36,90;104,00;74,03;-;108,08;89,14;86,33
10.12.2025 00:45;10.12.2025 01:00;29,72;53,27;26,77;29,72;29,71;19,00;26,56;38,86;99,17;99,70;29,42;104,00;83,03;-;99,17;86,12;84,99
10.12.2025 01:00;10.12.2025 01:15;43,68;56,46;36,60;38,08;38,07;19,44;38,08;39,80;102,48;99,64;37,92;102,00;68,92;-;102,48;88,32;84,65
10.12.2025 01:15;10.12.2025 01:30;36,59;55,21;33,35;33,96;33,95;26,15;33,27;40,30;100,16;92,18;33,71;102,00;78,25;-;102,00;86,90;85,00
10.12.2025 01:30;10.12.2025 01:45;35,21;54,22;32,45;32,83;32,83;28,58;32,20;38,84;100,95;86,47;32,61;102,00;76,65;-;102,92;86,70;84,73
10.12.2025 01:45;10.12.2025 02:00;30,44;52,87;28,57;28,65;28,65;28,33;28,02;34,93;101,47;93,24;28,43;102,00;79,26;-;102,40;86,54;85,08
10.12.2025 02:00;10.12.2025 02:15;34,43;53,24;30,54;30,77;30,77;20,66;30,77;31,61;98,10;102,46;30,70;101,04;78,25;-;104,85;85,34;83,56
10.12.2025 02:15;10.12.2025 02:30;29,70;52,30;28,96;27,45;27,45;31,19;27,45;28,26;101,58;98,34;27,40;101,04;76,20;-;103,49;85,96;84,12
10.12.2025 02:30;10.12.2025 02:45;31,43;49,90;26,96;27,03;27,03;19,08;27,03;27,69;103,49;94,51;26,92;101,04;68,10;-;103,49;86,53;83,16
10.12.2025 02:45;10.12.2025 03:00;28,44;48,20;23,69;26,41;26,41;15,50;23,79;25,47;103,49;92,61;26,35;101,04;65,45;-;103,49;85,61;81,97
10.12.2025 03:00;10.12.2025 03:15;40,08;52,62;33,39;32,33;31,99;15,65;34,97;34,94;99,35;90,47;30,55;101,53;73,64;-;101,54;86,60;83,78
10.12.2025 03:15;10.12.2025 03:30;38,13;51,08;30,38;30,95;30,02;10,53;32,27;32,22;102,40;91,10;29,95;101,53;70,50;-;102,40;87,87;84,33
10.12.2025 03:30;10.12.2025 03:45;30,02;49,60;25,63;25,86;25,09;14,73;25,89;26,70;101,54;95,06;25,03;101,53;78,50;-;101,54;87,07;84,99
10.12.2025 03:45;10.12.2025 04:00;32,22;50,44;27,66;26,30;25,03;16,09;28,07;27,19;101,00;98,56;24,95;101,53;78,50;-;101,00;87,08;84,99
10.12.2025 04:00;10.12.2025 04:15;31,77;47,98;25,47;25,74;25,47;7,06;26,86;26,54;99,01;84,67;25,44;101,99;79,51;-;98,90;86,23;84,31
10.12.2025 04:15;10.12.2025 04:30;41,01;52,76;35,58;30,43;29,17;21,68;36,63;34,96;99,99;85,00;28,96;101,99;75,93;-;98,64;87,39;84,99
10.12.2025 04:30;10.12.2025 04:45;52,95;54,33;42,00;30,84;29,39;10,13;46,08;37,18;99,17;98,76;29,11;101,99;72,97;-;99,17;89,03;85,49
10.12.2025 04:45;10.12.2025 05:00;66,63;59,64;56,96;30,21;28,72;27,89;60,79;37,01;100,30;102,47;28,42;101,99;81,28;-;99,17;93,23;90,43
10.12.2025 05:00;10.12.2025 05:15;51,90;55,93;44,57;28,95;27,42;23,99;46,77;36,26;103,49;101,68;27,12;106,50;68,43;-;103,49;83,81;82,57
10.12.2025 05:15;10.12.2025 05:30;65,63;57,07;50,07;31,12;29,34;0,08;56,24;39,59;103,46;103,42;28,99;106,50;78,95;-;103,49;90,90;87,29
10.12.2025 05:30;10.12.2025 05:45;70,37;60,81;53,79;35,91;33,88;-0,01;60,46;45,69;106,50;109,68;33,48;106,50;82,98;-;106,50;95,61;93,38
10.12.2025 05:45;10.12.2025 06:00;90,70;70,72;75,08;40,17;38,38;23,93;81,50;47,33;118,11;108,01;38,11;106,50;100,78;-;110,00;110,00;106,97
10.12.2025 06:00;10.12.2025 06:15;44,18;60,14;30,45;40,94;38,64;23,79;40,94;52,26;103,13;99,64;38,21;120,50;73,00;-;110,65;86,67;100,09
10.12.2025 06:15;10.12.2025 06:30;68,22;69,78;42,42;42,88;42,88;27,99;62,39;54,42;123,48;116,16;40,07;120,50;94,39;-;113,68;104,48;115,58
10.12.2025 06:30;10.12.2025 06:45;90,79;82,54;66,66;45,38;45,37;52,81;85,61;55,55;137,57;139,78;42,74;120,50;115,95;-;121,62;121,62;128,88
10.12.2025 06:45;10.12.2025 07:00;113,29;90,49;79,83;46,77;46,76;60,00;106,11;56,53;156,10;131,92;44,18;120,50;146,72;-;140,00;140,00;149,24
10.12.2025 07:00;10.12.2025 07:15;81,01;85,23;72,08;67,50;67,49;62,89;79,90;58,80;123,42;123,26;45,15;128,60;108,43;-;117,50;123,02;151,49
10.12.2025 07:15;10.12.2025 07:30;89,77;91,26;83,20;68,09;68,09;76,84;88,81;60,39;132,65;134,61;47,37;128,60;115,23;-;132,65;132,65;161,81
10.12.2025 07:30;10.12.2025 07:45;92,34;93,79;91,19;60,39;60,39;91,19;91,19;61,05;139,76;145,59;47,74;128,60;114,60;-;139,76;140,33;172,97
10.12.2025 07:45;10.12.2025 08:00;86,90;91,18;85,43;48,61;48,60;83,99;85,43;61,52;139,94;151,65;45,44;128,60;123,81;-;140,00;142,21;175,85
10.12.2025 08:00;10.12.2025 08:15;91,17;97,12;90,41;87,41;87,41;91,17;90,40;64,40;133,47;133,01;52,12;129,68;108,87;-;132,98;132,98;163,21
10.12.2025 08:15;10.12.2025 08:30;101,54;97,89;100,95;73,70;73,69;101,19;100,95;64,94;131,85;135,76;48,27;129,68;115,76;-;131,85;131,85;152,66
10.12.2025 08:30;10.12.2025 08:45;96,90;96,90;95,55;68,61;68,60;95,55;96,12;65,08;139,92;141,97;48,92;129,68;115,85;-;139,42;139,42;169,37
10.12.2025 08:45;10.12.2025 09:00;87,72;89,03;85,46;64,40;64,39;85,02;86,41;65,08;131,52;118,05;47,00;129,68;102,29;-;131,52;127,90;154,77
10.12.2025 09:00;10.12.2025 09:15;106,45;102,70;106,08;70,54;70,53;106,45;105,49;66,83;151,99;137,84;53,89;125,00;135,06;-;144,88;144,88;159,03
10.12.2025 09:15;10.12.2025 09:30;97,34;95,20;95,84;68,27;68,27;94,55;95,84;66,84;139,92;120,13;52,58;125,00;120,00;-;137,66;131,44;143,39
10.12.2025 09:30;10.12.2025 09:45;91,09;88,92;89,76;68,00;68,00;89,35;89,76;66,82;122,80;108,62;47,84;125,00;102,19;-;122,80;117,24;122,80
10.12.2025 09:45;10.12.2025 10:00;82,02;84,48;81,00;67,80;67,79;80,18;81,00;66,74;110,00;108,01;45,97;125,00;95,82;-;114,66;107,42;110,00
10.12.2025 10:00;10.12.2025 10:15;103,38;95,67;101,93;68,99;68,99;101,93;101,49;67,96;139,91;114,67;52,55;120,51;113,46;-;127,42;127,42;130,78
10.12.2025 10:15;10.12.2025 10:30;88,65;88,19;86,74;68,61;68,60;86,07;86,26;67,73;132,96;102,47;49,12;120,51;100,98;-;117,80;117,80;121,56
10.12.2025 10:30;10.12.2025 10:45;81,88;84,75;80,56;68,03;68,02;80,56;80,01;67,33;122,51;103,42;45,11;120,51;96,20;-;112,68;110,26;114,01
10.12.2025 10:45;10.12.2025 11:00;77,00;81,97;75,23;71,19;71,18;71,53;74,96;66,93;112,68;102,40;42,99;120,51;92,12;-;112,68;102,93;104,47
10.12.2025 11:00;10.12.2025 11:15;84,42;84,11;83,66;63,61;63,60;80,36;83,50;66,55;125,02;103,42;45,23;116,91;93,38;-;112,68;109,34;107,55
10.12.2025 11:15;10.12.2025 11:30;80,70;82,53;80,35;66,79;66,78;78,23;80,12;66,04;114,96;102,33;44,93;116,91;90,39;-;112,53;102,85;101,55
10.12.2025 11:30;10.12.2025 11:45;78,87;81,55;78,74;66,49;66,48;77,47;78,46;65,76;112,49;101,40;44,04;116,91;88,81;-;112,49;100,86;99,86
10.12.2025 11:45;10.12.2025 12:00;80,00;82,09;80,00;67,67;67,66;80,00;79,79;65,15;111,74;101,92;42,60;116,91;89,53;-;111,74;100,87;100,32
10.12.2025 12:00;10.12.2025 12:15;80,47;81,25;80,47;64,07;64,06;80,47;80,14;64,99;110,65;102,95;47,22;108,00;90,74;-;110,65;100,92;100,79
10.12.2025 12:15;10.12.2025 12:30;75,45;79,18;75,45;64,16;64,15;75,45;75,32;64,95;108,47;102,94;45,01;108,00;87,05;-;108,47;98,21;98,27
10.12.2025 12:30;10.12.2025 12:45;81,01;80,45;81,01;62,03;62,02;81,01;80,90;64,77;107,60;103,15;44,09;108,00;90,35;-;107,60;99,34;99,38
10.12.2025 12:45;10.12.2025 13:00;81,07;80,59;81,14;62,90;62,89;81,14;80,98;64,55;107,60;103,43;43,42;108,00;90,48;-;107,60;99,44;99,52
10.12.2025 13:00;10.12.2025 13:15;81,38;81,33;80,00;62,12;62,12;76,62;79,32;63,76;109,38;108,62;44,50;112,69;95,55;-;110,65;102,69;103,47
10.12.2025 13:15;10.12.2025 13:30;80,91;81,45;79,45;61,37;61,36;75,03;79,25;63,66;110,65;112,17;43,62;112,69;96,71;-;110,65;104,14;105,33
10.12.2025 13:30;10.12.2025 13:45;80,92;80,87;77,75;63,87;63,86;68,33;78,31;63,49;111,74;109,84;43,41;112,69;96,30;-;111,74;104,47;104,94
10.12.2025 13:45;10.12.2025 14:00;82,56;83,64;80,92;64,07;64,06;75,90;80,72;63,58;116,14;117,97;43,50;112,69;100,44;-;111,74;108,82;110,19
10.12.2025 14:00;10.12.2025 14:15;82,79;80,43;77,81;64,01;64,00;64,50;77,81;63,01;112,53;104,37;42,03;120,00;94,70;-;112,53;106,49;112,53
10.12.2025 14:15;10.12.2025 14:30;87,90;84,42;84,13;63,80;63,79;74,00;84,16;62,73;121,53;111,34;42,55;120,00;100,62;-;115,02;115,02;124,39
10.12.2025 14:30;10.12.2025 14:45;92,00;86,68;87,40;64,54;64,53;73,88;88,39;63,55;126,85;116,16;43,09;120,00;105,08;-;120,50;120,50;130,84
10.12.2025 14:45;10.12.2025 15:00;98,20;91,05;92,67;65,15;65,15;77,52;93,64;64,19;145,21;121,46;43,97;120,00;112,63;-;124,00;134,91;149,23
10.12.2025 15:00;10.12.2025 15:15;97,23;85,34;89,00;63,13;63,13;77,91;80,00;61,71;123,75;104,37;44,22;126,60;104,92;-;114,76;114,76;113,43
10.12.2025 15:15;10.12.2025 15:30;101,11;88,00;92,74;63,40;63,39;83,20;82,07;61,96;131,72;108,61;44,71;126,60;109,59;-;121,29;121,29;120,63
10.12.2025 15:30;10.12.2025 15:45;102,84;91,08;96,28;63,35;63,34;80,81;95,93;61,92;142,91;113,32;44,37;126,60;113,00;-;134,35;134,35;146,97
10.12.2025 15:45;10.12.2025 16:00;101,48;93,71;97,24;64,27;64,26;86,04;97,60;63,00;147,33;120,63;44,05;126,60;119,75;-;140,00;140,00;156,99
10.12.2025 16:00;10.12.2025 16:15;101,76;90,97;94,66;65,67;65,66;89,80;83,25;64,30;138,03;113,33;44,36;130,10;111,55;-;130,49;128,05;134,18
10.12.2025 16:15;10.12.2025 16:30;103,17;92,40;96,20;65,00;64,99;80,39;95,30;63,63;143,08;119,51;43,85;130,10;114,31;-;136,01;136,01;149,76
10.12.2025 16:30;10.12.2025 16:45;102,41;93,90;95,70;64,90;64,89;77,33;97,28;63,54;142,84;134,11;43,40;130,10;118,77;-;137,66;137,66;150,36
10.12.2025 16:45;10.12.2025 17:00;108,67;96,05;102,86;64,64;64,63;87,36;104,15;63,31;147,32;129,08;42,50;130,10;120,60;-;142,02;142,02;157,70
10.12.2025 17:00;10.12.2025 17:15;107,93;93,19;92,66;65,92;65,91;84,42;104,69;64,91;137,00;117,81;44,25;129,11;118,40;-;137,00;131,85;143,85
10.12.2025 17:15;10.12.2025 17:30;104,24;94,19;99,02;65,63;65,62;97,68;102,26;64,61;137,66;115,05;43,72;129,11;115,70;-;137,66;133,37;147,16
10.12.2025 17:30;10.12.2025 17:45;104,11;95,02;103,00;64,62;64,61;104,52;102,63;63,54;139,90;115,30;42,20;129,11;115,82;-;137,66;136,53;153,11
10.12.2025 17:45;10.12.2025 18:00;106,41;94,33;105,83;64,20;64,19;107,13;105,46;61,72;133,20;113,19;41,31;129,11;112,26;-;136,01;136,01;163,71
10.12.2025 18:00;10.12.2025 18:15;104,46;94,68;103,47;63,88;63,87;104,87;103,18;64,33;136,91;114,59;43,06;128,37;114,95;-;133,96;133,96;149,38
10.12.2025 18:15;10.12.2025 18:30;104,54;94,49;103,85;63,80;63,79;105,85;103,12;62,98;136,90;114,55;41,39;128,37;114,84;-;134,33;134,33;150,52
10.12.2025 18:30;10.12.2025 18:45;104,67;94,23;104,35;62,36;62,35;106,39;103,54;61,41;135,70;114,45;40,43;128,37;117,13;-;135,16;135,16;154,68
10.12.2025 18:45;10.12.2025 19:00;105,11;93,24;104,62;60,92;60,91;106,53;103,90;59,83;134,35;113,43;39,72;128,37;113,08;-;134,35;134,50;156,24
10.12.2025 19:00;10.12.2025 19:15;105,06;94,28;104,88;60,25;60,24;107,20;103,86;59,01;139,00;115,57;39,56;128,55;119,00;-;140,00;140,13;165,91
10.12.2025 19:15;10.12.2025 19:30;98,80;91,34;98,69;58,00;57,99;101,29;97,52;58,60;136,94;111,29;38,86;128,55;117,00;-;136,94;137,35;162,99
10.12.2025 19:30;10.12.2025 19:45;100,54;89,48;100,00;56,61;56,61;102,04;99,18;58,58;131,95;109,56;32,04;128,55;109,21;-;131,95;131,95;154,88
10.12.2025 19:45;10.12.2025 20:00;82,69;84,48;83,28;57,84;57,84;86,29;81,68;58,59;123,97;107,67;28,79;128,55;114,79;-;123,85;123,85;143,34
10.12.2025 20:00;10.12.2025 20:15;94,71;88,88;95,53;54,39;54,39;98,49;94,09;57,51;141,22;107,67;32,98;124,40;117,00;-;140,00;140,00;181,39
10.12.2025 20:15;10.12.2025 20:30;83,36;82,94;83,49;55,43;55,43;86,32;82,05;57,32;139,91;102,93;29,83;124,40;95,28;-;132,77;132,77;176,57
10.12.2025 20:30;10.12.2025 20:45;82,56;81,73;82,61;55,99;55,99;85,02;81,39;57,83;131,41;103,42;26,63;124,40;94,32;-;125,08;125,08;161,00
10.12.2025 20:45;10.12.2025 21:00;90,37;81,77;90,00;56,62;56,61;91,01;89,71;58,41;116,25;98,20;22,76;124,40;95,53;-;112,68;112,68;132,56
10.12.2025 21:00;10.12.2025 21:15;95,23;85,27;92,71;55,52;55,52;88,46;92,67;57,35;136,92;107,58;26,41;117,31;107,50;-;136,00;136,00;162,31
10.12.2025 21:15;10.12.2025 21:30;86,00;81,86;83,13;55,37;55,37;80,02;83,03;57,17;136,93;102,94;24,84;117,31;104,36;-;134,00;129,92;145,00
10.12.2025 21:30;10.12.2025 21:45;83,31;78,07;82,35;55,91;45,85;83,99;81,95;57,63;119,22;98,68;20,31;117,31;95,56;-;117,62;117,62;137,84
10.12.2025 21:45;10.12.2025 22:00;80,70;73,30;80,30;56,34;17,18;82,06;79,55;58,01;112,49;94,85;17,13;117,31;91,11;-;112,49;109,72;124,38
10.12.2025 22:00;10.12.2025 22:15;86,53;79,32;82,81;55,69;55,69;75,06;83,40;57,34;126,44;105,01;16,74;113,50;100,87;-;121,43;121,43;133,65
10.12.2025 22:15;10.12.2025 22:30;80,12;77,04;79,89;55,59;55,59;81,90;79,02;57,24;114,81;103,92;16,07;113,50;89,90;-;114,53;114,53;138,58
10.12.2025 22:30;10.12.2025 22:45;83,68;76,19;83,50;55,00;36,24;85,24;82,73;56,64;113,74;103,89;15,58;113,50;92,01;-;113,74;113,74;135,30
10.12.2025 22:45;10.12.2025 23:00;79,61;69,50;79,82;52,59;12,88;80,59;79,45;56,65;90,01;107,09;12,15;113,50;79,76;-;113,30;94,64;115,87
10.12.2025 23:00;10.12.2025 23:15;75,55;71,05;74,17;54,23;27,83;72,53;73,85;55,84;110,65;104,07;16,40;106,59;85,44;-;110,65;110,65;134,99
10.12.2025 23:15;10.12.2025 23:30;79,89;72,41;79,50;54,13;25,16;80,99;78,91;55,74;107,90;103,41;14,22;106,59;89,94;-;107,90;104,07;112,68
10.12.2025 23:30;10.12.2025 23:45;78,60;70,18;78,24;53,97;21,65;79,35;77,81;55,61;100,23;99,38;12,19;106,59;87,00;-;107,07;96,20;99,69
10.12.2025 23:45;11.12.2025 00:00;71,66;63,95;71,64;53,69;10,41;72,42;71,32;55,60;84,49;92,23;10,43;106,59;74,67;-;105,62;85,43;97,31
11.12.2025 00:00;11.12.2025 00:15;81,42;73,36;80,60;50,97;19,40;82,19;80,00;52,48;111,46;112,28;18,70;105,93;92,95;-;111,46;101,54;100,25
11.12.2025 00:15;11.12.2025 00:30;73,09;68,99;70,71;50,63;19,45;67,55;70,73;52,13;110,98;104,52;18,56;105,93;87,68;-;110,98;98,68;96,90
11.12.2025 00:30;11.12.2025 00:45;72,06;67,17;68,01;49,56;24,56;59,60;69,01;51,03;104,70;103,57;18,21;105,93;84,69;-;104,70;94,34;92,64
11.12.2025 00:45;11.12.2025 01:00;69,33;65,50;67,04;48,55;24,49;63,64;67,17;50,00;102,05;91,05;18,69;105,93;81,93;-;102,05;91,46;89,90
11.12.2025 01:00;11.12.2025 01:15;79,38;69,76;78,16;48,22;27,61;76,52;78,16;50,63;98,98;102,91;18,63;100,56;86,93;-;102,01;92,62;91,69
11.12.2025 01:15;11.12.2025 01:30;72,20;65,71;70,26;46,27;18,79;67,51;70,32;48,94;101,59;96,29;18,77;100,56;83,53;-;102,01;92,06;90,66
11.12.2025 01:30;11.12.2025 01:45;72,27;64,17;68,54;45,31;20,83;60,66;69,45;47,81;101,81;88,40;18,76;100,56;83,72;-;101,81;92,44;90,89
11.12.2025 01:45;11.12.2025 02:00;69,82;62,01;65,58;44,42;18,47;56,48;66,64;46,96;102,01;80,25;18,47;100,56;82,30;-;102,01;91,82;90,11
11.12.2025 02:00;11.12.2025 02:15;71,67;65,55;68,88;43,42;40,37;63,77;69,29;44,72;102,01;86,05;19,44;99,75;83,40;-;102,01;92,26;90,73
11.12.2025 02:15;11.12.2025 02:30;71,10;61,93;66,68;42,55;19,95;56,75;67,87;43,83;100,10;81,42;19,92;99,75;82,38;-;102,08;91,00;89,38
11.12.2025 02:30;11.12.2025 02:45;73,30;63,54;71,84;42,01;20,20;69,89;71,85;43,27;96,68;80,95;20,18;99,75;82,32;-;102,01;89,09;87,96
11.12.2025 02:45;11.12.2025 03:00;73,99;61,43;68,65;40,60;20,11;55,19;70,52;45,13;93,54;80,47;20,10;99,75;81,66;-;102,01;87,67;86,39
11.12.2025 03:00;11.12.2025 03:15;73,21;63,46;72,39;39,85;20,99;72,44;72,05;37,75;98,22;81,37;20,92;99,21;82,83;-;102,08;90,01;88,86
11.12.2025 03:15;11.12.2025 03:30;72,91;61,73;68,66;36,00;25,36;58,84;69,97;37,20;96,14;80,57;25,16;99,21;81,96;-;104,37;88,93;87,57
11.12.2025 03:30;11.12.2025 03:45;74,69;61,70;68,32;36,00;26,43;52,41;70,66;37,22;96,84;82,04;26,20;99,21;83,39;-;102,08;90,24;88,75
11.12.2025 03:45;11.12.2025 04:00;80,02;61,49;69,27;35,70;28,95;40,17;73,91;36,96;93,44;84,62;28,65;99,21;85,50;-;102,08;90,24;88,77
11.12.2025 04:00;11.12.2025 04:15;70,57;62,02;67,34;33,75;26,83;61,10;67,97;34,93;100,90;80,49;26,58;100,00;82,37;-;100,90;91,22;89,70
11.12.2025 04:15;11.12.2025 04:30;74,65;61,39;66,99;34,19;27,96;47,68;69,86;35,40;98,71;82,62;27,69;100,00;84,16;-;100,00;91,63;89,99
11.12.2025 04:30;11.12.2025 04:45;79,00;62,73;71,58;33,79;27,75;52,34;74,52;34,98;96,63;84,88;27,48;100,00;86,03;-;100,90;91,65;90,30
11.12.2025 04:45;11.12.2025 05:00;83,43;63,28;73,55;34,23;28,12;46,88;77,78;35,44;95,98;87,71;27,85;100,00;88,58;-;101,28;92,98;91,63
11.12.2025 05:00;11.12.2025 05:15;79,02;62,76;73,49;34,63;26,21;58,84;75,90;35,83;90,49;82,78;25,98;102,57;83,60;-;102,01;87,33;86,39
11.12.2025 05:15;11.12.2025 05:30;78,95;66,91;74,90;38,79;30,69;65,58;76,21;40,20;102,28;86,46;30,33;102,57;88,03;-;102,28;95,01;93,70
11.12.2025 05:30;11.12.2025 05:45;79,02;68,38;72,76;42,05;33,51;57,81;74,94;43,56;109,90;90,91;33,14;102,57;90,98;-;104,01;100,63;98,53
11.12.2025 05:45;11.12.2025 06:00;85,38;74,67;78,04;47,04;38,20;59,84;80,70;48,72;118,56;112,56;37,81;102,57;97,36;-;110,98;110,98;106,00
